Research name,Publication Title,Author List,Conf/Journal Details,Year,Full name,Authors and Orcid,Authors without a orcid,ISBN,ISSN,Item Type,Event Type,Refereed,Date of Award,Supervisor(s),Uncontrolled Keywords,Subject,DCU Faculties and Centres,Use License,ID Code,Deposited On,Published in,Publisher,Official URL,Copyright Information,Funders,Additional Information,Tweets,Mendeley Readers
Jennifer Foster,Identifying high-impact sub-structures for convolution kernels in document-level sentiment classification.,"Tu, Zhaopeng, He, Yifan, Foster, Jennifer, van Genabith, Josef, Liu, Qun, Shouxun, Lin","Annual Meeting of the Association for Computational Linguistics (ACL 2012), 9-11 Jul 2012, Jelu, Korea.",2012,"Zhaopeng Tu, Yifan He, Jennifer Foster, Josef van Genabith, Qun Liu, Lin Shouxun","Foster, Jennifer, ORCID: 0000-0002-7789-4853","Tu, Zhaopeng, He, Yifan, van Genabith, Josef, Liu, Qun, Shouxun, Lin",,,Conference or Workshop Item (Paper),Conference,Yes,,,Convolution kernels,Computer Science > Computational linguistics. Computer Science > Machine learning. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17975,10 Apr 2013 12:47 by  Jennifer Foster. Last Modified 10 Oct 2018 14:49,Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)..  Association for Computational Linguistics.,Association for Computational Linguistics,http://aclweb.org/anthology-new/P/P12/#1000,© 2012 ACL,,,,
Jennifer Foster,DCU-Paris13 systems for the SANCL 2012 shared task.,"Le Roux, Joseph, Foster, Jennifer, Wagner, Joachim, Samad Zadeh Kaljahi, Rasoul, Bryl, Anton","The NAACL 2012 First Workshop on Syntactic Analysis of Non-Canonical Language (SANCL), 7-8 Jun 2012, Montreal, Quebec, Canada.",2012,"Joseph Le Roux, Jennifer Foster, Joachim Wagner, Rasoul Samad Zadeh Kaljahi, Anton Bryl","Foster, Jennifer, ORCID: 0000-0002-7789-4853, Wagner, Joachim, ORCID: 0000-0002-8290-3849","Le Roux, Joseph, Samad Zadeh Kaljahi, Rasoul, Bryl, Anton",,,Conference or Workshop Item (Poster),Workshop,No,,,natural language processing; parsing; user-generated content,Computer Science > Computational linguistics,Research Initiatives and Centres > Centre for Next Generation Localisation (CNGL). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17051,08 Jun 2012 14:34 by  Joachim Wagner. Last Modified 10 Oct 2018 14:49,,,,,"Labex Empirical Foundations of Linguistics, Irish Research Council for Science Engineering and Technology, Science Foundation Ireland",,,
Jennifer Foster,DCU-Symantec submission for the WMT 2012 quality estimation task.,"Rubino, Raphael, Foster, Jennifer, Wagner, Joachim, Roturier, Johann, Samad Zadeh Kaljahi, Rasoul, Hollowood, Fred","The NAACL 2012 Seventh Workshop on Statistical Machine Translation (WMT'12), 7-8 Jun 2012, Montreal, Quebec, Canada.",2012,"Raphael Rubino, Jennifer Foster, Joachim Wagner, Johann Roturier, Rasoul Samad Zadeh Kaljahi, Fred Hollowood","Foster, Jennifer, ORCID: 0000-0002-7789-4853, Wagner, Joachim, ORCID: 0000-0002-8290-3849","Rubino, Raphael, Roturier, Johann, Samad Zadeh Kaljahi, Rasoul, Hollowood, Fred",,,Conference or Workshop Item (Paper),Conference,Yes,,,quality estimation; ranking of machine translation output,Computer Science > Computational linguistics. Computer Science > Machine translating. ,Research Initiatives and Centres > Centre for Next Generation Localisation (CNGL). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17050,08 Jun 2012 14:35 by  Joachim Wagner. Last Modified 10 Oct 2018 14:36,,,,,"Science Foundation Ireland, Irish Research Council for Science Engineering and Technology, Symantec",,,
Jennifer Foster,Irish treebanking and parsing: a preliminary evaluation.,"Lynn, Teresa, Cetinoglu, Ozlem, Foster, Jennifer, Uí Dhonnchadha, Elaine, Dras, Mark, van Genabith, Josef","International Conference on Linguistic Resources and Evaluation, 21-27 May 2012, Istanbul, Turkey.",2012,"Teresa Lynn, Ozlem Cetinoglu, Jennifer Foster, Elaine Uí Dhonnchadha, Mark Dras, Josef van Genabith","Foster, Jennifer, ORCID: 0000-0002-7789-4853, Uí Dhonnchadha, Elaine, ORCID: 0000-0003-3448-4288, Dras, Mark, ORCID: 0000-0001-9908-7182","Lynn, Teresa, Cetinoglu, Ozlem, van Genabith, Josef",,,Conference or Workshop Item (Paper),Conference,Yes,,,Dependency; Treebank; Irish,Computer Science > Computational linguistics. Humanities > Irish language. Humanities > Linguistics. ,Research Initiatives and Centres > Centre for Next Generation Localisation (CNGL). Research Initiatives and Centres > National Centre for Language Technology (NCLT). ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17974,09 Apr 2013 10:30 by  Jennifer Foster. Last Modified 26 Jul 2019 09:47,Proceedings of the International Conference on Linguistic Resources and Evaluation..,,http://www.lrec-conf.org/proceedings/lrec2012/pdf/378_Paper.pdf,© The Authors,"Science Foundation Ireland (Grant No 07/CE/I1142) as part of the Centre for Next Generation Localisation (www.cngl.ie) at Dublin City University., German ˘ Research Foundation (Deutsche Forschungsgemeinschaft – DFG) via project D2 of SFB 732 “Incremental Specification in Context”",,,
Jennifer Foster,Quizzes on tap: exporting a test generation system from one less resourced language to another.,"Maritxalar, Montse, Uí Dhonnchadha, Elaine, Foster, Jennifer, Ward, Monica","LTC 2011 : 5th Language and Technology Conference, 25-27 Nov 2011, Poznan, Poland.",2011,"Montse Maritxalar, Elaine Uí Dhonnchadha, Jennifer Foster, Monica Ward","Foster, Jennifer, ORCID: 0000-0002-7789-4853","Maritxalar, Montse, Uí Dhonnchadha, Elaine, Ward, Monica",,,Conference or Workshop Item (Paper),Workshop,Yes,,,morphological analysis,Computer Science > Computational linguistics. Humanities > Irish language. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17977,10 Apr 2013 12:56 by  Jennifer Foster. Last Modified 10 Oct 2018 15:00,,,,,,Poss publd in Springer LNAI. Unable to find (10/4/2013),,
Jennifer Foster,From news to comment: Resources and benchmarks for parsing the language of web 2.0.,"Foster, Jennifer, Cetinoglu, Ozlem, Wagner, Joachim, Le Roux, Joseph, Nivre, Joakim, Hogan, Deirdre, van Genabith, Josef","The 5th International Joint Conference on Natural Language Processing (IJCNLP), 08-13 Nov 2011, Chiang Mai, Thailand",2011,"Jennifer Foster, Ozlem Cetinoglu, Joachim Wagner, Joseph Le Roux, Joakim Nivre, Deirdre Hogan, Josef van Genabith","Foster, Jennifer, ORCID: 0000-0002-7789-4853, Wagner, Joachim, ORCID: 0000-0002-8290-3849","Cetinoglu, Ozlem, Le Roux, Joseph, Nivre, Joakim, Hogan, Deirdre, van Genabith, Josef",978-974-466-564-5,,Conference or Workshop Item (Paper),Conference,Yes,,,Parsing; domain adaptation; self-training; up-training; user-generated content; twitter,Computer Science > Computational linguistics,Research Initiatives and Centres > Centre for Next Generation Localisation (CNGL). Research Initiatives and Centres > National Centre for Language Technology (NCLT). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,16854,28 Feb 2012 15:43 by  Joachim Wagner. Last Modified 10 Oct 2018 15:03,Proceedings of the 5th International Joint Conference on Natural Language Processing (IJCNLP)..  Asian Federation of Natural Language Processing. ISBN 978-974-466-564-5,Asian Federation of Natural Language Processing,http://www.ijcnlp2011.org/proceeding/IJCNLP2011-MAIN/index.html,©2011 Asian Federation of Natural Language Processing,"Enterprise Ireland, Science Foundation Ireland, French Agence Nationale pour la Recherche",,,
Jennifer Foster,Comparing the use of edited and unedited text in parser self-training.,"Foster, Jennifer, Cetinoglu, Ozlem, Wagner, Joachim, van Genabith, Josef","The 12th International Conference on Parsing Technologies (IWPT 2011), 05-07 Oct 2011, Dublin, Ireland",2011,"Jennifer Foster, Ozlem Cetinoglu, Joachim Wagner, Josef van Genabith","Foster, Jennifer, ORCID: 0000-0002-7789-4853, Wagner, Joachim, ORCID: 0000-0002-8290-3849","Cetinoglu, Ozlem, van Genabith, Josef",978-1-932432-04-6,,Conference or Workshop Item (Paper),Conference,Yes,,,parsing; self-training; domain adaptation; user-generated content,Computer Science > Computational linguistics,Research Initiatives and Centres > Centre for Next Generation Localisation (CNGL). Research Initiatives and Centres > National Centre for Language Technology (NCLT). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,16855,28 Feb 2012 16:10 by  Joachim Wagner. Last Modified 10 Oct 2018 15:25,Proceedings of the 12th International Conference on Parsing Technologies..  Association for Computational Linguistics. ISBN 978-1-932432-04-6,Association for Computational Linguistics,http://www.aclweb.org/anthology-new/sigparse,©2011 Association for Computational Linguistics,"Enterprise Ireland, Science Foundation Ireland",,,
Jennifer Foster,Improving dependency label accuracy using statistical post-editing: A cross-framework study.,"Cetinoglu, Ozlem, Bryl, Anton, Foster, Jennifer, van Genabith, Josef","International Conference on Dependency Linguistics (DepLing), 5-7 Sept 2011, Barcelona, Spain.",2011,"Ozlem Cetinoglu, Anton Bryl, Jennifer Foster, Josef van Genabith","Foster, Jennifer, ORCID: 0000-0002-7789-4853","Cetinoglu, Ozlem, Bryl, Anton, van Genabith, Josef",,,Conference or Workshop Item (Paper),Conference,Yes,,,dependency labels; dependency analysis,Computer Science > Machine translating,Research Initiatives and Centres > Centre for Next Generation Localisation (CNGL). Research Initiatives and Centres > National Centre for Language Technology (NCLT). ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,16430,07 Oct 2011 13:28 by  Shane Harper. Last Modified 10 Oct 2018 15:26,,,,,,,,
Jennifer Foster,#hardtoparse: POS tagging and parsing the twitterverse.,"Foster, Jennifer, Cetinoglu, Ozlem, Wagner, Joachim, Le Roux, Joseph, Hogan, Stephen, Nivre, Joakim, Hogan, Deirdre, van Genabith, Josef","The AAAI-11 Workshop on Analyzing Microtext, 8 Aug 2011, San Francisco, CA..",2011,"Jennifer Foster, Ozlem Cetinoglu, Joachim Wagner, Joseph Le Roux, Stephen Hogan, Joakim Nivre, Deirdre Hogan, Josef van Genabith","Foster, Jennifer, ORCID: 0000-0002-7789-4853, Wagner, Joachim, ORCID: 0000-0002-8290-3849","Cetinoglu, Ozlem, Le Roux, Joseph, Hogan, Stephen, Nivre, Joakim, Hogan, Deirdre, van Genabith, Josef",,,Conference or Workshop Item (Paper),Workshop,Yes,,,Malt; Twitter,Computer Science > Computational linguistics. Computer Science > Artificial intelligence. ,UNSPECIFIED,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,16484,09 Aug 2011 11:55 by  Joachim Wagner. Last Modified 27 Sep 2019 11:45,,,,"© 2011 Association for the Advancement of Artificial
Intelligence (www.aaai.org).","Enterprise Ireland, Science Foundation Ireland, Centre for Next Generation Localisation, French Agence Nationale pour la Recherche",,,
Jennifer Foster,Decreasing lexical data sparsity in statistical syntactic parsing - experiments with named entities.,"Hogan, Deirdre, Foster, Jennifer, van Genabith, Josef","Multiword Expressions: from Parsing and Generation to the Real World (MWE). Workshop at ACL 2011, 19-24 June 2011, Portland, Oregon.",2011,"Deirdre Hogan, Jennifer Foster, Josef van Genabith","Foster, Jennifer, ORCID: 0000-0002-7789-4853","Hogan, Deirdre, van Genabith, Josef",,,Conference or Workshop Item (Paper),Workshop,Yes,,,language corpus; Lexicalisation,Computer Science > Machine translating,Research Initiatives and Centres > National Centre for Language Technology (NCLT). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,16465,05 Aug 2011 12:59 by  Shane Harper. Last Modified 10 Oct 2018 15:25,,,,,,,,
